qid,bus_stop,coordinate_location,country,countryLabel,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q50737371,Bus Station Košice,Point(21.2675 48.721111111),http://www.wikidata.org/entity/Q214,Slovakia,Slovakia,Point(20.0 49.0),Slovensko,sk
http://www.wikidata.org/entity/Q50805015,Salzburg Hauptbahnhof,Point(13.044166666 47.813611111),http://www.wikidata.org/entity/Q40,Austria,Austria,Point(14.0 48.0),Österreich,at
http://www.wikidata.org/entity/Q50825014,Chelsea station (MBTA),Point(-71.040425 42.396762),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5082607,Charles St. Transit Terminal,Point(-80.4923 43.4496),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q50839410,Roslyn,Point(-79.8863 40.4193),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5087683,Chatham Pentagon bus station,Point(0.52559 51.3838),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5087709,Chatham Waterfront bus station,Point(0.5242 51.385),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q50908606,Hamnett,Point(-79.8856 40.437),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5092029,Chermside bus station,Point(153.031 -27.3858),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q5103408,Choa Chu Kang Bus Interchange,Point(103.744 1.38556),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q5105166,Chorley Interchange,Point(-2.6282 53.6528),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5123054,City Interchange,Point(149.131 -35.2785),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q5124880,Clackamas Town Center Transit Center,Point(-122.567678 45.435605),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5131034,Cleckheaton bus station,Point(-1.712 53.722),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5131471,Clementi Bus Interchange,Point(104.27888889 1.53666667),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q5134439,Clitheroe Interchange,Point(-2.3931 53.8741),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5163176,Consett bus station,Point(-1.83177 54.853),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q51701024,Dover Transit Center,Point(-75.529 39.1526361),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5178506,Courthouse station,Point(-71.0475 42.3528),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5191325,Crystal Peaks bus station,Point(-1.354 53.3418),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5193204,Cultural Centre busway station,Point(153.019167 -27.473333),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q52063636,Newark Transit Hub,Point(-75.7435 39.682481),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q52184306,"Třebíč, bus station",Point(15.875249666 49.214508333),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q52185646,"Třebíč, žel. st.",Point(15.885430333 49.211524666),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q52343367,Villavicencio,Point(-75.687637747 4.812752929),http://www.wikidata.org/entity/Q739,Colombia,Colombia,Point(-74.0 4.0),Colombia,co
http://www.wikidata.org/entity/Q52343397,Fundadores,Point(-75.676889627 4.831067811),http://www.wikidata.org/entity/Q739,Colombia,Colombia,Point(-74.0 4.0),Colombia,co
http://www.wikidata.org/entity/Q5242408,Dawn,Point(-80.0109 40.4129),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5244798,Tietê Bus Terminal,Point(-46.623541 -23.516292),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q5261527,Derby bus station,Point(-1.47344 52.9211),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5267558,Rutherford GO Station,Point(-79.4983 43.8384),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5303517,Downtown New Britain station,Point(-72.78 41.6685),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5303597,Downtown Transit Center,Point(-95.3699 29.7506),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5312030,Dudley bus station,Point(-2.0796 52.5113),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5314153,Dunbar Loop,Point(-123.1858 49.23447),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5316599,Durham bus station,Point(-1.58202 54.7774),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q53232154,Former Bus Station in Erzsébet Square,Point(19.053719444 47.497869444),http://www.wikidata.org/entity/Q28,Hungary,Hungary,Point(19.0 47.0),Magyarország,hu
http://www.wikidata.org/entity/Q5324952,Eagan Transit Station,Point(-93.166519 44.831931),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5325387,Eagleson Station,Point(-75.883889 45.318611),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5328673,East Jerusalem Central Bus Station,Point(35.231465 31.782922),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q5328730,East Kilbride bus station,Point(-4.17417 55.7608),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5328914,East Main Street station,Point(-72.7658 41.672),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5329433,East Street station,Point(-72.7592 41.6875),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5329559,East Transfer Center,Point(-96.7935 32.7843),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5332203,Eccles Interchange,Point(-2.3348 53.483),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5332914,Eckington bus station,Point(-1.3569 53.3101),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5337850,Edgewater Transit Exchange,Point(-121.84383 36.61933),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5337961,Edgware bus station,Point(-0.2743 51.6129),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5338154,Edinburgh Bus Station,Point(-3.1917 55.9555),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5348997,Eight Mile Plains busway station,Point(153.101944 -27.578611),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q5354064,Eldon Square bus station,Point(-1.616 54.977),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5366946,Elmwood station,Point(-72.7249 41.7307),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5367820,Eltingville Transit Center,Point(-74.1712 40.5606),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q537041,Nubian station,Point(-71.0842 42.3292),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q53855512,Jolimont Centre,Point(149.12905 -35.277585),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q5389194,Erin Mills Town Centre Bus Terminal,Point(-79.71075 43.560556),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5395247,Erode Central Bus Terminus,Point(77.720338 11.347147),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q5407765,Eugene Station,Point(-123.093 44.0482),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5409816,Eunos Bus Interchange,Point(104.505 1.54277778),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q5414363,Euston bus station,Point(-0.1325 51.5275),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q54165725,İzmir Coach Terminal,Point(27.213888888 38.430833333),http://www.wikidata.org/entity/Q43,Turkey,Turkey,Point(36.0 39.0),Türkiye,tr
http://www.wikidata.org/entity/Q5432453,Fallowfield Station,Point(-75.73525 45.298416666),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5434967,Fareham bus station,Point(-1.17944 50.8517),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5440495,Federal Way,Point(-122.305 47.3175),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5449818,Finch Bus Terminal,Point(-79.415556 43.782222),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5450925,Finsbury Park bus station,Point(-0.10753 51.5647),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5457869,Flatbush Avenue station,Point(-72.7164 41.7419),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q54621722,Greyhound Half-Way House,Point(-87.792843 36.082879),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q54690389,Terminal Metropolitano Luiz Bortolosso,Point(-46.815861111 -23.524166666),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q5475273,Four Lane Ends Interchange,Point(-1.5785 55.01),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q54817902,Salisbury bus station,Point(-1.79436 51.07034),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q54933096,Gwinnett Transit Center,Point(-84.13125 33.963055555),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q55063340,Brione (Verzasca) Alnasca,Point(8.794533582 46.304136614),http://www.wikidata.org/entity/Q39,Switzerland,Switzerland,Point(8.231973 46.798562),Schweiz/Suisse/Svizzera/Svizra,ch
http://www.wikidata.org/entity/Q5522222,Garden City bus station,Point(153.081 -27.5636),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q5527160,Gateshead Interchange,Point(-1.6038 54.9617),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5527196,Gateway / Northeast 99th Avenue Transit Center,Point(-122.563628 45.530667),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q55316099,Hay Street,Point(-79.8873 40.4443),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q55368265,Zaragoza Central Bus Station,Point(-0.911145 41.659382),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5556692,Ghim Moh Bus Terminal,Point(103.789 1.31139),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q55613896,Homewood,Point(-79.8991 40.4529),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q55637673,Wilkinsburg,Point(-79.8885 40.4467),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q55649282,Tiberias central bus station,Point(35.53638889 32.78694444),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q5568856,Glenn Heights Park & Ride,Point(-96.8275 32.5597),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q55692519,Central Bus Station,Point(10.133972222 54.317166666),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q55743908,Neenah Transit Center,Point(-88.463777777 44.186638888),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5586880,Gorseinon bus station,Point(-4.04167 51.6683),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q55965023,Denizli Bus Terminal,Point(29.091416666 37.78525),http://www.wikidata.org/entity/Q43,Turkey,Turkey,Point(36.0 39.0),Türkiye,tr
http://www.wikidata.org/entity/Q5602825,Green Line Coach Station,Point(-0.1461 51.4929),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5603719,Greenboro Station,Point(-75.659111 45.359722),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5604549,Greenslopes busway station,Point(153.040278 -27.511111),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q56064929,Estación de autobuses de Almería,Point(-2.456456182 36.836790278),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5607572,Gresham Central Transit Center,Point(-122.426985 45.502593),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5608419,Greyhound Bus Depot,Point(-81.035556 34.008056),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5608420,Freedom Rides Museum,Point(-86.309167 32.374722),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5608421,Greyhound Bus Terminal,Point(-87.573333 37.971944),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5608926,Griffith University busway station,Point(153.064167 -27.546389),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q5614770,Guelph Bus Terminal,Point(-80.2455 43.5458),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5615852,Guildford bus station,Point(-0.57608 51.2376),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q56229307,Gray Gare Routière,Point(5.57825 47.45171),http://www.wikidata.org/entity/Q142,France,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q56233239,Terminal de Buses de La Paz,Point(-68.141652 -16.488712),http://www.wikidata.org/entity/Q750,Bolivia,Bolivia,Point(-64.991228611 -17.056869611),Bolivia,bo
http://www.wikidata.org/entity/Q56266697,Olinsky Building,Point(-123.805277777 39.445833333),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q56290986,Patras Bus Station,Point(21.7360998 38.2511351),http://www.wikidata.org/entity/Q41,Greece,Greece,Point(23.0 38.5),Ελλάς,gr
http://www.wikidata.org/entity/Q56337825,Bus station in Toruń,Point(18.607778 53.015833),http://www.wikidata.org/entity/Q36,Poland,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q5637229,Hackensack Bus Terminal,Point(-74.0423 40.882),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5639044,Haifa Bat Galim central bus station,Point(34.98328889 32.82941389),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q5641521,Halesowen bus station,Point(-2.0521 52.4492),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5642276,Halifax bus station,Point(-1.85889 53.725),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5645266,Hamilton bus station,Point(-4.03975 55.7734),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5645763,Hammersmith bus station,Point(-0.224 51.4921),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5647783,Haney Place Exchange,Point(-122.59709 49.2195),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5654880,Harbour Town bus station,Point(153.388 -27.9337),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q5661702,Estación de autobuses de Granada,Point(-3.614009799 37.19965316),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5661702,Estación de autobuses de Granada,Point(-3.6139 37.1997),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5665326,Harrisburg Transportation Center,Point(-76.877778 40.261944),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5666439,Harrogate bus station,Point(-1.5384 53.9942),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5666609,Harrow bus station,Point(-0.3377 51.5801),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q56753857,Zentraler Omnibusbahnhof Mannheim,Point(8.472916666 49.478055555),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q5683141,Havant bus station,Point(-0.98374 50.8525),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5687025,"Haymarket bus station, Leicester",Point(-1.13111 52.6378),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5687026,Haymarket bus station,Point(-1.614 54.978),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5692415,Heart of the City Park & Ride,Point(-93.27944444 44.77277778),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5694328,Heathrow Airport Central bus station,Point(-0.4532 51.4715),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q56947127,"Bus station North, Plovdiv",Point(24.736214 42.164645),http://www.wikidata.org/entity/Q219,Bulgaria,Bulgaria,Point(25.5 42.75),Бългaрия,bg
http://www.wikidata.org/entity/Q56953148,"Bus station Rodopi, Plovdiv",Point(24.742512 42.133213),http://www.wikidata.org/entity/Q219,Bulgaria,Bulgaria,Point(25.5 42.75),Бългaрия,bg
http://www.wikidata.org/entity/Q57036748,Schaan bus terminal,Point(9.508723 47.168175),http://www.wikidata.org/entity/Q347,Liechtenstein,Liechtenstein,Point(9.553889 47.145),Liechtenstein,li
http://www.wikidata.org/entity/Q5736530,Hercules Transit Center,Point(-122.265 38.0128),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5743539,Heron Station,Point(-75.679667 45.37875),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q5746576,Heswall bus station,Point(-3.09764 53.3282),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5762909,Hillcroft Transit Center,Point(-95.495854 29.722585),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q57636703,Grant Street Transportation Center,Point(-79.9932 40.4446),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5763709,Hillsborough Interchange,Point(-1.4989 53.4017),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5846777,Estación de Muelle Heredia,Point(-4.42111111 36.71583333),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847113,San Benito Station,Point(-16.324 28.486916666),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847569,San Bernardo Bus Station,Point(-5.44805556 36.12611111),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847580,"Bus station of Cartagena, Spain",Point(-0.97661944 37.60287222),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847582,"Bus station of Córdoba, Spain",Point(-4.7901564 37.8893552),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847585,Estación de autobuses de Jaén,Point(-3.78722222 37.77138889),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847587,Bus station of Logroño,Point(-2.44519444 42.46038889),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847589,Bus station of Miranda de Ebro,Point(-2.94 42.69027778),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847591,Málaga Bus Station,Point(-4.433966666 36.712919444),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5847597,Bus stations in Valladolid,Point(-4.73218 41.6414),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q5873540,Hlemmur,Point(-21.91416667 64.14322222),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q5874670,Hobart Bus Station,Point(147.33 -42.8825),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q58807975,Terminal Rodoviário Governador José Rollemberg Leite,Point(-37.088766 -10.916668),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q5881045,Holland Park West busway station,Point(153.0575 -27.528611),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q58811494,Parañaque Integrated Terminal Exchange,Point(120.99123056 14.51006111),http://www.wikidata.org/entity/Q928,Philippines,Philippines,Point(123.0 12.0),Mindanao,ph
http://www.wikidata.org/entity/Q5882579,Hollywood / Northeast 42nd Avenue Transit Center,Point(-122.620963 45.532847),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q5883729,Holmfirth bus station,Point(-1.78639 53.5706),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q5912807,Hougang Central Bus Interchange,Point(103.89311111 1.37102778),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q5918861,Transport Interchange of La Laguna,Point(-16.317111111 28.480416666),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
