qid,Beach 1,coordinate_location,country,countryLabel,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q25282466,Playa Marcelo,Point(-87.6625 13.263333333),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282474,Playa de La Menuda,Point(-87.668611111 13.320833333),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282478,Playa de La Guayaba,Point(-87.581111111 13.32),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282480,Playa de La Flor,Point(-87.658055555 13.285833333),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282482,Playa de La Calera,Point(-87.575555555 13.326388888),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282486,Playa Gualorita,Point(-87.626944444 13.29),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282489,Playa Gualora Vieja,Point(-87.616388888 13.278333333),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282507,Playa El Burro,Point(-87.628611111 13.2925),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282510,Playa del Diablo,Point(-87.641388888 13.298333333),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282512,Playa del Coyol,Point(-87.681666666 13.310833333),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282518,Playa de Cedro,Point(-87.636111111 13.293333333),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282520,Playa de Carey,Point(-87.576111111 13.322777777),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282535,Playa de Aguirres,Point(-87.614166666 13.2675),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282603,Playa del Inquente,Point(-87.465277777 13.331388888),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282629,Playa del Carretal,Point(-87.471111111 13.249166666),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25282648,Playa de Los Tres Ganchos,Point(-87.263055555 13.164166666),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25283173,Playa del Papayal,Point(-87.680277777 13.322222222),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25283174,Playa de Licona,Point(-87.632777777 13.292777777),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25283175,Playa de La Tiguilotada,Point(-87.616111111 13.262222222),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25283176,Gualora Vieja,Point(-87.617222222 13.276111111),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25283178,Playa Ceiba Cruz,Point(-87.663611111 13.260555555),http://www.wikidata.org/entity/Q783,Honduras,Honduras,Point(-86.816667 14.633333),Honduras,hn
http://www.wikidata.org/entity/Q25300664,Pantai Sine,Point(111.936388888 -8.288055555),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q253103,Playa Girón,Point(-81.03333333 22.06666667),http://www.wikidata.org/entity/Q241,Cuba,Cuba,Point(-79.5 22.0),Cuba,cu
http://www.wikidata.org/entity/Q25326485,Sindhu,Point(115.2645 -8.6843),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q25346136,Mandrem Beach,Point(73.712983 15.657668),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q2535130,Cape São Roque,Point(-35.26666667 -5.48333333),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q25376301,Playa Cascajo,Point(-74.30194 20.29722),http://www.wikidata.org/entity/Q241,Cuba,Cuba,Point(-79.5 22.0),Cuba,cu
http://www.wikidata.org/entity/Q2539131,Praia do Forte,Point(-48.51949 -27.43318),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q25394719,Preveli Beach,Point(24.47388889 35.15222222),http://www.wikidata.org/entity/Q41,Greece,Greece,Point(23.0 38.5),Ελλάς,gr
http://www.wikidata.org/entity/Q25418762,Praia do Vau,Point(-8.55849 37.1197),http://www.wikidata.org/entity/Q45,Portugal,Portugal,Point(-9.183333333 38.7),Portugal,pt
http://www.wikidata.org/entity/Q25418840,Boca do Rio beach,Point(-8.80926 37.06619),http://www.wikidata.org/entity/Q45,Portugal,Portugal,Point(-9.183333333 38.7),Portugal,pt
http://www.wikidata.org/entity/Q2542980,Heerderstrand,Point(6.007277777 52.399083333),http://www.wikidata.org/entity/Q55,Netherlands,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q25442662,Jabaquara Beach,Point(-44.717722222 -23.206555555),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q2545517,Yyteri,Point(21.5225 61.56416667),http://www.wikidata.org/entity/Q33,Finland,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q25473942,"Côte des Basques, Biarritz",Point(-1.568556 43.474897),http://www.wikidata.org/entity/Q142,France,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q25478632,Marbella,Point(-1.573333 43.467778),http://www.wikidata.org/entity/Q142,France,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q25478634,Milady,Point(-1.575556 43.464444),http://www.wikidata.org/entity/Q142,France,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q25478643,"Plage du port Vieux, Biarritz",Point(-1.568056 43.4825),http://www.wikidata.org/entity/Q142,France,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q25510012,Beach of Insuela,Point(-9.134022 42.848424),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q2558018,Langevelderslag,Point(4.478333 52.299444),http://www.wikidata.org/entity/Q55,Netherlands,Netherlands,Point(5.55 52.316666666),Nederland,nl
http://www.wikidata.org/entity/Q2561808,As Catedrais beach,Point(-7.15722222 43.55388889),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q25660317,Omana Beach,Point(175.028 -36.871),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q2566561,Whatipu,Point(174.48 -37.03),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q26212850,"Laxsjön, Ekerö kommun",Point(17.5725 59.428611),http://www.wikidata.org/entity/Q34,Sweden,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q26227929,Cyvadier Beach,Point(-72.46807 18.2249),http://www.wikidata.org/entity/Q790,Haiti,Haiti,Point(-72.8 19.0),Ayiti,ht
http://www.wikidata.org/entity/Q2625348,Sardinero,Point(-3.7875 43.47416667),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q26265965,Playa Vieja,Point(-78.6 2.35),http://www.wikidata.org/entity/Q739,Colombia,Colombia,Point(-74.0 4.0),Colombia,co
http://www.wikidata.org/entity/Q26715122,The Ayre,Point(-4.416666666 54.4),http://www.wikidata.org/entity/Q9676,Isle of Man,Isle of Man,Point(-4.525 54.235),Isle of Man,im
http://www.wikidata.org/entity/Q26715827,Howes Strand,Point(-8.648055555 51.639166666),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26716670,Dursey Strand,Point(-10.161944444 51.613333333),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26716675,Golden Strand,Point(-9.651111111 51.591388888),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26716897,Lakeland Strand,Point(-8.383333333 51.883333333),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26716898,Ring Mahon Strand,Point(-8.383333333 51.883333333),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26716952,Velvet Strand,Point(-6.120555555 53.421388888),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26716958,Sutton Strand,Point(-6.118611111 53.388055555),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717065,Merrion Strand,Point(-6.194444444 53.316944444),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717491,Tramore Strand,Point(-7.12417 52.15306),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717528,Boat Strand,Point(-7.313333333 52.138333333),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717613,Carrahane Strand,Point(-9.839166666 52.322777777),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717877,Yellow Strand,Point(-8.65472 54.34361),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717878,Ardtermon Strand,Point(-8.636388888 54.336666666),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717883,Trawalua Strand,Point(-8.47083 54.44028),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26717884,Bunduff Strand,Point(-8.440555555 54.458333333),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718122,Ballinreavy Strand,Point(-8.455277777 54.7975),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718295,Tullan Strand,Point(-8.26528 54.49833),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718401,Carrownisky Beach,Point(-9.89576 53.73353),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718504,Keem Strand,Point(-10.192777777 53.966111111),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718508,Trawmore Sand,Point(-10.059444444 53.965555555),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718604,Leamore Strand,Point(-6.036388888 53.078888888),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718953,Annagh Strand,Point(-10.137222222 54.000833333),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718954,Gubnahardia Strand,Point(-9.977777777 54.024722222),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718955,Barnynagappul Strand,Point(-9.991388888 54.014166666),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718956,Dooagh Strand,Point(-10.127222222 53.972777777),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26718966,Belderra Strand,Point(-10.062777777 54.211111111),http://www.wikidata.org/entity/Q27,Ireland,Ireland,Point(-8.0 53.0),Éire / Ireland,ie
http://www.wikidata.org/entity/Q26723173,Pemandian Madapangga,Point(118.535555555 -8.492222222),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26725647,Pantai Ujung,Point(115.631388888 -8.471388888),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26727812,Pantai Roka,Point(122.717222222 -8.629166666),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26728183,Pantai Indah,Point(123.049166666 0.502222222),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26728585,Pantai Nusadua,Point(115.225277777 -8.778055555),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26728684,Pantai Legian,Point(115.165 -8.705),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26728686,Pantai Batubelig,Point(115.146111111 -8.674722222),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26732559,Pantai Bulakan,Point(105.840555555 -6.193888888),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26732561,Pantai Matahari,Point(105.825 -6.242777777),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26732649,Pantai Karangsari,Point(105.840277777 -6.297222222),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26733104,Pantai Manalus,Point(107.6225 -7.588333333),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26733140,Pantai Punaga,Point(107.7375 -7.670833333),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26733164,Pantai Badur,Point(105.658055555 -6.479166666),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26734204,Pantai Grom,Point(104.681111111 -5.516388888),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26737248,Balekambang,Point(108.537222222 -7.692777777),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26740728,Pasir Muncar,Point(112.479444444 -8.396111111),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26740730,Pasir Bantol,Point(112.462777777 -8.396666666),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26740732,Pasir Putih,Point(112.444722222 -8.398333333),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26740734,Pasir Panjang,Point(112.430555555 -8.39),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26740736,Pasir Nylonggringsoloko,Point(112.415833333 -8.382222222),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26740739,Pasir Medangan,Point(112.4 -8.38),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26742335,Pantai Watuulo,Point(113.571944444 -8.426111111),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26742360,Pantai Kucur,Point(113.461944444 -8.381111111),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26742406,Pantai Paseban,Point(113.328333333 -8.321944444),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26742460,Pantai Sipelot,Point(112.896666666 -8.381388888),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26742687,Pantai Sendangbir,Point(112.684166666 -8.432222222),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26743040,Pasir Panjang,Point(104.436666666 1.188055555),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26746556,Siring Kemuning,Point(113.050555555 -6.884722222),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26747811,Pantai Lombang,Point(114.065277777 -6.918055555),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26751652,Pantai Selasih,Point(115.114722222 -8.6475),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26751676,Pantai Deere,Point(124.579722222 -8.1275),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26751679,Pantai Suluban,Point(115.088333333 -8.816388888),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26751681,Pantai Labuansait,Point(115.112222222 -8.806388888),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26753784,Panti Somed,Point(124.213888888 -8.252777777),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26756677,Werur Beach,Point(132.19019 -0.41535),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26757387,Pantai Sowan,Point(116.585 -8.85965),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26757388,Pantai Pink / Tangsi,Point(116.57962 -8.85959),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26757389,Tanjung Bloam,Point(116.57179 -8.88083),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26757390,Pantai Bertok,Point(116.4595 -8.91918),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26757391,Pantai Rawan,Point(116.45431 -8.92111),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26760447,Pantai Waiokang,Point(122.75294 -8.60537),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26760448,Pantai Pedenlaran,Point(122.7636 -8.60683),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26760449,Pantai Liang,Point(122.7697 -8.60804),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q26763688,Cala Moreia,Point(3.373056 39.565556),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q26765704,Shittim Beach,Point(35.636388888 32.761388888),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q26768735,Rif HaDolfinim,Point(34.9358 29.52583),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q26792894,Elliot's Beach,Point(80.274166666 13.001388888),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26793782,Devka Beach,Point(72.83263 20.44646),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26793786,Baga Beach,Point(73.75157 15.55544),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26793788,Betalbatim Beach,Point(73.90812 15.29255),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26793807,Chowpatty beach,Point(72.80979 18.95541),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26794004,Arossim Beach,Point(73.89559 15.32802),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26794344,Papanasam Beach,Point(76.70624 8.73253),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26794355,Arambol Beach,Point(73.70247 15.68667),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26795348,Varca Beach,Point(73.929 15.22094),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q26823227,Punta Rocas,Point(-76.8110314 -12.3545409),http://www.wikidata.org/entity/Q419,Peru,Peru,Point(-76.0 -9.4),Perú,pe
http://www.wikidata.org/entity/Q26874102,Kafeh Darjaveh,Point(53.866666666 29.666666666),http://www.wikidata.org/entity/Q794,Iran,Iran,Point(53.0 32.0),ایران,ir
http://www.wikidata.org/entity/Q2690441,Praia do Saquinho,Point(-48.536111111 -27.804444444),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q26945285,"Beach of Esteiro, Mañón",Point(-7.724299999 43.747999999),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q26945285,"Beach of Esteiro, Mañón",Point(-7.723534 43.750429),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q26965637,Beach of O Picón,Point(-7.744063 43.744518),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q27000506,Skaftafellsfjara,Point(-17.194444444 63.785555555),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q27001378,Rifsmalir,Point(-16.17818 66.5144),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q27005084,Hvalfjara,Point(-14.818888888 66.379166666),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q27007166,Fauskasandur,Point(-14.482777777 64.483888888),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q27011173,Sveinseyri,Point(-23.8517 65.62598),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q27014205,Geirseyri,Point(-24.00822 65.59627),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q27016382,Kirkjusandur,Point(-21.8875 64.150833333),http://www.wikidata.org/entity/Q189,Iceland,Iceland,Point(-19.0 65.0),Ísland,is
http://www.wikidata.org/entity/Q27056432,Traeth Gwyn,Point(-4.348234 52.210298),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q27056926,Cwmtydu,Point(-4.406732 52.191482),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q27119166,Farquhars Beach,Point(-77.383333333 17.85),http://www.wikidata.org/entity/Q766,Jamaica,Jamaica,Point(-77.4 18.18),Jamaica,jm
http://www.wikidata.org/entity/Q27119240,Gunboat Beach,Point(-76.761666666 17.944166666),http://www.wikidata.org/entity/Q766,Jamaica,Jamaica,Point(-77.4 18.18),Jamaica,jm
http://www.wikidata.org/entity/Q27119252,Harmony Beach,Point(-77.520277777 18.483333333),http://www.wikidata.org/entity/Q766,Jamaica,Jamaica,Point(-77.4 18.18),Jamaica,jm
http://www.wikidata.org/entity/Q27120086,Puerto Seco Beach,Point(-77.3995 18.46325),http://www.wikidata.org/entity/Q766,Jamaica,Jamaica,Point(-77.4 18.18),Jamaica,jm
http://www.wikidata.org/entity/Q27120088,Sugarman Beach,Point(-76.89607 17.89646),http://www.wikidata.org/entity/Q766,Jamaica,Jamaica,Point(-77.4 18.18),Jamaica,jm
http://www.wikidata.org/entity/Q27120190,Barnswell Beach,Point(-77.140277777 17.750555555),http://www.wikidata.org/entity/Q766,Jamaica,Jamaica,Point(-77.4 18.18),Jamaica,jm
